fid,lichen_species,lichen_notes,quadrat_id,obs_id,conf_level,l_frequency,morphotypes,rainforest_indicators_morphotypes,rainforest_indicators_rainforest_indicator
750,normandina_pulchella,,RA1_TN_QW,RA1_TN_QW_L_20260713_141819799,high_conf,5,squamulose_cyanolichen,squamulose_chlorolichen,1
751,thelotrema_lepadinum,,RA1_TN_QW,RA1_TN_QW_L_20260713_141819807,high_conf,1,crustose_chlorolichen,crustose_chlorolichen,1
752,cladonia_coniocraea,,RA1_TN_QN,RA1_TN_QN_L_20260713_141819815,high_conf,3,foliose_chlorolichen,foliose_chlorolichen,0
753,cladonia_chlorophaea_s._lat.,,RA1_TN_QN,RA1_TN_QN_L_20260713_141819821,high_conf,2,foliose_chlorolichen,foliose_chlorolichen,0
754,normandina_pulchella,,RA1_TN_QN,RA1_TN_QN_L_20260713_141819821,,3,squamulose_cyanolichen,squamulose_chlorolichen,1
755,cladonia_chlorophaea_s._lat.,,RA1_TS_QW,RA1_TS_QW_L_20260713_141819842,high_conf,5,foliose_chlorolichen,foliose_chlorolichen,0
756,cladonia_coniocraea,,RA1_TS_QW,RA1_TS_QW_L_20260713_141819842,high_conf,2,foliose_chlorolichen,foliose_chlorolichen,0
757,parmelia_sulcata,,RA1_TS_QW,RA1_TS_QW_L_20260713_141819863,high_conf,4,foliose_chlorolichen,foliose_chlorolichen,0
758,usnea_cornuta_s._lat.,,RA1_TS_QW,RA1_TS_QW_L_20260713_141819868,high_conf,2,fruticose_chlorolichen,fruticose_chlorolichen,1
759,ochrolechia_androgyna,,RA1_TS_QW,RA1_TS_QW_L_20260713_141819884,high_conf,2,crustose_chlorolichen,crustose_chlorolichen,0
760,cladonia_coniocraea,,RA1_TS_QS,RA1_TS_QS_L_20260713_141819884,high_conf,2,foliose_chlorolichen,foliose_chlorolichen,0
761,cladonia_floerkeana,,RA1_TS_QS,RA1_TS_QS_L_20260713_141819900,med_conf,3,foliose_chlorolichen,foliose_chlorolichen,0
762,ochrolechia_androgyna,,RA1_TS_QS,RA1_TS_QS_L_20260713_141819900,high_conf,3,crustose_chlorolichen,crustose_chlorolichen,0
763,parmelia_sulcata,,RA1_TS_QS,RA1_TS_QS_L_20260713_141819921,med_conf,2,foliose_chlorolichen,foliose_chlorolichen,0
764,usnea_cornuta_s._lat.,,RA1_TS_QS,RA1_TS_QS_L_20260713_141819921,high_conf,1,fruticose_chlorolichen,fruticose_chlorolichen,1
765,parmelia_sulcata,,RA1_TS_QE,RA1_TS_QE_L_20260713_141819932,med_conf,1,foliose_chlorolichen,foliose_chlorolichen,0
766,cladonia_floerkeana,,RA1_TS_QE,RA1_TS_QE_L_20260713_141819932,med_conf,5,foliose_chlorolichen,foliose_chlorolichen,0
767,cladonia_chlorophaea_s._lat.,,RA1_TS_QE,RA1_TS_QE_L_20260713_141819948,high_conf,1,foliose_chlorolichen,foliose_chlorolichen,0
768,cladonia_sp,,RA1_TS_QE,RA1_TS_QE_L_20260713_141819964,high_conf,5,squamulose_chlorolichen,squamulose_chlorolichen,0
769,lepra_sp,,RA1_TS_QE,RA1_TS_QE_L_20260713_141819970,high_conf,5,crustose_chlorolichen,crustose_chlorolichen,0
770,usnea_cornuta_s._lat.,,RA1_TS_QN,RA1_TS_QN_L_20260713_141819980,high_conf,3,fruticose_chlorolichen,fruticose_chlorolichen,1
771,cladonia_floerkeana,,RA1_TS_QN,RA1_TS_QN_L_20260713_141819980,high_conf,4,foliose_chlorolichen,foliose_chlorolichen,0
772,cladonia_sp,,RA1_TS_QN,RA1_TS_QN_L_20260713_141819996,high_conf,5,squamulose_chlorolichen,squamulose_chlorolichen,0
773,lepraria_sp,,RA1_TS_QN,RA1_TS_QN_L_20260713_141819996,med_conf,1,leprose_chlorolichen,leprose_chlorolichen,0
774,lepra_sp,,RA1_TS_QN,RA1_TS_QN_L_20260713_141820011,med_conf,2,crustose_chlorolichen,crustose_chlorolichen,0
775,lepraria_sp,,RA1_TW_QN,RA1_TW_QN_L_20260713_141820011,med_conf,5,leprose_chlorolichen,leprose_chlorolichen,0
776,cladonia_sp,,RA1_TW_QN,RA1_TW_QN_L_20260713_141820031,high_conf,5,squamulose_chlorolichen,squamulose_chlorolichen,0
777,lepraria_sp,,RA1_TW_QN,RA1_TW_QN_L_20260713_141820043,med_conf,2,leprose_chlorolichen,leprose_chlorolichen,0
778,lepra_sp,,RA1_TW_QE,RA1_TW_QE_L_20260713_141820043,med_conf,5,crustose_chlorolichen,crustose_chlorolichen,0
779,cladonia_sp,,RA1_TW_QE,RA1_TW_QE_L_20260713_141820059,high_conf,5,squamulose_chlorolichen,squamulose_chlorolichen,0
780,pectenia_atlantica,,RA1_TW_QE,RA1_TW_QE_L_20260713_141820064,med_conf,1,foliose_cyanolichen,foliose_cyanolichen,1
781,lepraria_sp,,RA1_TW_QE,RA1_TW_QE_L_20260713_141820075,med_conf,2,leprose_chlorolichen,leprose_chlorolichen,0
782,cladonia_chlorophaea_s._lat.,,RA1_TW_QS,RA1_TW_QS_L_20260713_141820075,high_conf,5,foliose_chlorolichen,foliose_chlorolichen,0
783,ochrolechia_tartarea,,RA1_TW_QS,RA1_TW_QS_L_20260713_141820091,high_conf,2,crustose_chlorolichen,crustose_chlorolichen,1
784,pyrenula_macrospora,,RA1_TW_QS,RA1_TW_QS_L_20260713_141820091,med_conf,2,crustose_chlorolichen,crustose_chlorolichen,1
785,graphis_scripta_s._lat.,,RA1_TW_QW,RA1_TW_QW_L_20260713_141820107,high_conf,3,crustose_chlorolichen,crustose_chlorolichen,0
786,cladonia_chlorophaea_s._lat.,,RA1_TW_QW,RA1_TW_QW_L_20260713_141820107,high_conf,5,foliose_chlorolichen,foliose_chlorolichen,0
787,lepra_sp,,RA1_TW_QW,RA1_TW_QW_L_20260713_141820123,high_conf,3,crustose_chlorolichen,crustose_chlorolichen,0
788,graphis_elegans,,RA1_TW_QW,RA1_TW_QW_L_20260713_141820123,high_conf,1,crustose_chlorolichen,crustose_chlorolichen,1
789,usnea_subfloridana,,AGG4_TW_QS,AGG4_TW_QS_L_20260713_141820138,high_conf,3,fruticose_chlorolichen,fruticose_chlorolichen,1
790,cladonia_coniocraea,,AGG4_TW_QS,AGG4_TW_QS_L_20260713_141820154,high_conf,5,foliose_chlorolichen,foliose_chlorolichen,0
791,ochrolechia_androgyna,,AGG4_TW_QS,AGG4_TW_QS_L_20260713_141820170,high_conf,4,crustose_chlorolichen,crustose_chlorolichen,0
792,parmelia_saxatilis_s._lat.,,AGG4_TW_QS,AGG4_TW_QS_L_20260713_141820170,high_conf,4,foliose_chlorolichen,foliose_chlorolichen,0
793,parmelia_saxatilis_s._lat.,,AGG4_TW_QE,AGG4_TW_QE_L_20260713_141820187,high_conf,5,foliose_chlorolichen,foliose_chlorolichen,0
794,ochrolechia_androgyna,,AGG4_TW_QE,AGG4_TW_QE_L_20260713_141820187,high_conf,3,crustose_chlorolichen,crustose_chlorolichen,0
795,lepra_sp,,AGG4_TW_QE,AGG4_TW_QE_L_20260713_141820204,med_conf,5,crustose_chlorolichen,crustose_chlorolichen,0
796,lepraria_sp,,AGG4_TW_QE,AGG4_TW_QE_L_20260713_141820217,med_conf,3,leprose_chlorolichen,leprose_chlorolichen,0
797,ochrolechia_tartarea,,AGG4_TW_QN,AGG4_TW_QN_L_20260713_141820220,high_conf,5,crustose_chlorolichen,crustose_chlorolichen,1
798,ochrolechia_androgyna,,AGG4_TW_QN,AGG4_TW_QN_L_20260713_141820233,high_conf,3,crustose_chlorolichen,crustose_chlorolichen,0
799,parmelia_saxatilis_s._lat.,,AGG4_TW_QN,AGG4_TW_QN_L_20260713_141820238,high_conf,5,foliose_chlorolichen,foliose_chlorolichen,0
800,ochrolechia_androgyna,,AGG4_TW_QW,AGG4_TW_QW_L_20260713_141820249,high_conf,5,crustose_chlorolichen,crustose_chlorolichen,0
801,parmelia_saxatilis_s._lat.,,AGG4_TW_QW,AGG4_TW_QW_L_20260713_141820254,high_conf,5,foliose_chlorolichen,foliose_chlorolichen,0
802,ochrolechia_androgyna,,LAE2_TE_QS,LAE2_TE_QS_L_20260713_141820265,high_conf,5,crustose_chlorolichen,crustose_chlorolichen,0
803,cladonia_coniocraea,,LAE2_TE_QS,LAE2_TE_QS_L_20260713_141820265,high_conf,5,foliose_chlorolichen,foliose_chlorolichen,0
804,ochrolechia_androgyna,,LAE2_TE_QE,LAE2_TE_QE_L_20260713_141820287,high_conf,5,crustose_chlorolichen,crustose_chlorolichen,0
805,lepraria_sp,,LAE2_TE_QE,LAE2_TE_QE_L_20260713_141820297,med_conf,5,leprose_chlorolichen,leprose_chlorolichen,0
806,cladonia_coniocraea,,LAE2_TE_QN,LAE2_TE_QN_L_20260713_141820297,high_conf,4,foliose_chlorolichen,foliose_chlorolichen,0
807,lepraria_sp,,LAE2_TE_QN,LAE2_TE_QN_L_20260713_141820313,low_conf,2,leprose_chlorolichen,leprose_chlorolichen,0
808,lepraria_sp,,LAE2_TE_QW,LAE2_TE_QW_L_20260713_141820313,high_conf,5,leprose_chlorolichen,leprose_chlorolichen,0
809,lecanactis_abietina,,LAE2_TE_QW,LAE2_TE_QW_L_20260713_141820329,high_conf,4,crustose_chlorolichen,crustose_chlorolichen,0
810,cladonia_sp,,LAE2_TN_QE,LAE2_TN_QE_L_20260713_141820345,high_conf,5,squamulose_chlorolichen,squamulose_chlorolichen,0
811,lecanactis_abietina,,LAE2_TN_QE,LAE2_TN_QE_L_20260713_141820345,med_conf,3,crustose_chlorolichen,crustose_chlorolichen,0
812,lecanactis_abietina,,LAE2_TN_QN,LAE2_TN_QN_L_20260713_141820361,low_conf,5,crustose_chlorolichen,crustose_chlorolichen,0
813,cladonia_sp,,LAE2_TN_QN,LAE2_TN_QN_L_20260713_141820364,high_conf,2,squamulose_chlorolichen,squamulose_chlorolichen,0
814,cladonia_sp,,LAE2_TN_QS,LAE2_TN_QS_L_20260713_141820377,high_conf,5,squamulose_chlorolichen,squamulose_chlorolichen,0
815,graphis_scripta_s._lat.,,LAE2_TN_QW,LAE2_TN_QW_L_20260713_141820377,high_conf,1,crustose_chlorolichen,crustose_chlorolichen,0
816,cladonia_sp,,LAE2_TN_QW,LAE2_TN_QW_L_20260713_141820397,high_conf,4,squamulose_chlorolichen,squamulose_chlorolichen,0
817,normandina_pulchella,,LAE2_TN_QW,LAE2_TN_QW_L_20260713_141820397,high_conf,3,squamulose_cyanolichen,squamulose_chlorolichen,1
818,pyrenula_macrospora,,LAE2_TN_QW,LAE2_TN_QW_L_20260713_141820409,med_conf,3,crustose_chlorolichen,crustose_chlorolichen,1
819,cladonia_sp,,LAE2_TS_QN,LAE2_TS_QN_L_20260713_141820420,high_conf,5,squamulose_chlorolichen,squamulose_chlorolichen,0
820,normandina_pulchella,,LAE2_TS_QN,LAE2_TS_QN_L_20260713_141820425,high_conf,2,squamulose_cyanolichen,squamulose_chlorolichen,1
821,ochrolechia_androgyna,,LAE2_TS_QN,LAE2_TS_QN_L_20260713_141820441,high_conf,4,crustose_chlorolichen,crustose_chlorolichen,0
822,cladonia_coniocraea,,LAE2_TS_QW,LAE2_TS_QW_L_20260713_141820441,high_conf,5,foliose_chlorolichen,foliose_chlorolichen,0
823,lepraria_sp,,LAE2_TS_QW,LAE2_TS_QW_L_20260713_141820457,med_conf,4,leprose_chlorolichen,leprose_chlorolichen,0
824,ochrolechia_tartarea,,LAE2_TS_QE,LAE2_TS_QE_L_20260713_141820464,high_conf,4,crustose_chlorolichen,crustose_chlorolichen,1
825,cladonia_coniocraea,,LAE2_TS_QE,LAE2_TS_QE_L_20260713_141820473,high_conf,5,foliose_chlorolichen,foliose_chlorolichen,0
826,lepraria_sp,,LAE2_TS_QE,LAE2_TS_QE_L_20260713_141820473,med_conf,3,leprose_chlorolichen,leprose_chlorolichen,0
827,cladonia_sp,,LAE2_TS_QS,LAE2_TS_QS_L_20260713_141820489,high_conf,5,squamulose_chlorolichen,squamulose_chlorolichen,0
828,ochrolechia_tartarea,,LAE2_TS_QS,LAE2_TS_QS_L_20260713_141820504,high_conf,2,crustose_chlorolichen,crustose_chlorolichen,1
829,lepraria_sp,,LAE2_TS_QS,LAE2_TS_QS_L_20260713_141820505,med_conf,2,leprose_chlorolichen,leprose_chlorolichen,0
830,pyrenula_macrospora,,LAE2_TW_QE,LAE2_TW_QE_L_20260713_141820521,high_conf,5,crustose_chlorolichen,crustose_chlorolichen,1
831,diarthonis_spadicea,,LAE2_TW_QE,LAE2_TW_QE_L_20260713_141820521,med_conf,2,crustose_chlorolichen,crustose_chlorolichen,0
832,graphis_scripta_s._lat.,,LAE2_TW_QE,LAE2_TW_QE_L_20260713_141820537,high_conf,2,crustose_chlorolichen,crustose_chlorolichen,0
833,thelotrema_lepadinum,,LAE2_TW_QE,LAE2_TW_QE_L_20260713_141820546,high_conf,4,crustose_chlorolichen,crustose_chlorolichen,1
834,arthonia_sp,,LAE2_TW_QE,LAE2_TW_QE_L_20260713_141925162,high_conf,1,crustose_chlorolichen,,
835,pyrenula_macrospora,,LAE2_TW_QS,LAE2_TW_QS_L_20260713_141820570,high_conf,5,crustose_chlorolichen,crustose_chlorolichen,1
836,diarthonis_spadicea,,LAE2_TW_QS,LAE2_TW_QS_L_20260713_141820570,high_conf,1,crustose_chlorolichen,crustose_chlorolichen,0
837,graphis_scripta_s._lat.,,LAE2_TW_QS,LAE2_TW_QS_L_20260713_141820587,high_conf,1,crustose_chlorolichen,crustose_chlorolichen,0
838,lecanora_chlarotera_s._lat.,,LAE2_TW_QS,LAE2_TW_QS_L_20260713_141820587,med_conf,2,crustose_chlorolichen,crustose_chlorolichen,0
839,thelotrema_lepadinum,,LAE2_TW_QS,LAE2_TW_QS_L_20260713_141820601,high_conf,4,crustose_chlorolichen,crustose_chlorolichen,1
840,lecanora_chlarotera_s._lat.,,LAE2_TW_QW,LAE2_TW_QW_L_20260713_141820601,med_conf,1,crustose_chlorolichen,crustose_chlorolichen,0
841,pyrenula_macrospora,,LAE2_TW_QW,LAE2_TW_QW_L_20260713_141820620,high_conf,5,crustose_chlorolichen,crustose_chlorolichen,1
842,thelotrema_lepadinum,,LAE2_TW_QW,LAE2_TW_QW_L_20260713_141820620,high_conf,5,crustose_chlorolichen,crustose_chlorolichen,1
843,graphis_scripta_s._lat.,,LAE2_TW_QW,LAE2_TW_QW_L_20260713_141820633,high_conf,1,crustose_chlorolichen,crustose_chlorolichen,0
844,arthonia_sp,,LAE2_TW_QW,LAE2_TW_QW_L_20260713_141926813,med_conf,1,crustose_chlorolichen,,
845,lecanactis_abietina,,LAE2_TW_QW,LAE2_TW_QW_L_20260713_141820654,med_conf,1,crustose_chlorolichen,crustose_chlorolichen,0
846,graphis_scripta_s._lat.,,LAE2_TW_QN,LAE2_TW_QN_L_20260713_141820664,high_conf,1,crustose_chlorolichen,crustose_chlorolichen,0
847,pyrenula_macrospora,,LAE2_TW_QN,LAE2_TW_QN_L_20260713_141820664,high_conf,5,crustose_chlorolichen,crustose_chlorolichen,1
848,thelotrema_lepadinum,,LAE2_TW_QN,LAE2_TW_QN_L_20260713_141820680,high_conf,5,crustose_chlorolichen,crustose_chlorolichen,1
849,lecanactis_abietina,,LAE2_TW_QN,LAE2_TW_QN_L_20260713_141820696,high_conf,1,crustose_chlorolichen,crustose_chlorolichen,0
